wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres
17578316,/m/046660h,Gomorra,2008.0,34834540.0,137.0,"['Napoletano-Calabrese Language', 'French Language', 'Italian Language', 'Standard Mandarin']",['Italy'],"['Crime Fiction', 'Thriller', 'Art film', 'World cinema', 'Drama', 'Crime Thriller']"
2287636,/m/0711k3,Sleeping Beauty,1959.0,51600000.0,75.0,['English Language'],['United States of America'],"['Costume drama', 'Animation', 'Musical', 'Fantasy', 'Drama', 'Romance Film', 'Family Film']"
2550963,/m/07mj6x,Supercross,2005.0,3102550.0,92.0,['English Language'],['United States of America'],"['Sports', 'Romance Film', 'Action', 'Drama']"
14922808,/m/03h1q_y,Appointment with Danger,1951.0,1450000.0,89.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Crime Drama', 'Black-and-white', 'Drama', 'Crime Thriller', 'Film noir']"
1473196,/m/0548xg,Underworld: Evolution,2006.0,111340801.0,105.0,"['French Language', 'English Language', 'Hungarian language']",['United States of America'],"['Thriller', 'Action Thrillers', 'Horror', 'Gothic Film', 'Action/Adventure', 'Fantasy', 'Action']"
5444611,/m/0dm5f8,Accepted,2006.0,38505009.0,90.0,['English Language'],['United States of America'],"['Comedy', 'Teen']"
19240936,/m/04lfyn6,Leaves of Grass,2009.0,1018753.0,105.0,"['Latin Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Comedy-drama', 'Comedy Thriller', 'Drama', 'Comedy', 'Black comedy']"
31069386,/m/0gg57m5,Bon Appétit,,8050000.0,90.0,"['French Language', 'German Language', 'English Language', 'Spanish Language']","['Spain', 'Germany']","['Romance Film', 'Drama', 'Comedy']"
23777614,/m/014bjk,Three Colors: Red,1994.0,3581969.0,99.0,['French Language'],"['France', 'Poland', 'Switzerland']","['Romantic drama', 'Romance Film', 'Drama', 'World cinema']"
3577050,/m/09mnzn,Shinobi: Heart Under Blade,2005.0,11987868.0,97.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Adventure', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Romance Film']"
3654271,/m/09sh8k,Fantastic Four: Rise of the Silver Surfer,2007.0,289047763.0,100.0,"['Chinese language', 'Arabic Language', 'Japanese Language', 'English Language']","['United States of America', 'Canada', 'United Kingdom', 'Germany']","['Thriller', 'Science Fiction', 'Doomsday film', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']"
26508187,/m/0bh95g3,Drive Angry,2011.0,28931401.0,105.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Supernatural', 'Chase Movie', 'Action/Adventure', 'Action']"
704427,/m/0346n6,Stolen Summer,2002.0,134736.0,91.0,['English Language'],['United States of America'],"['Indie', 'Family Drama', 'Comedy-drama', 'Childhood Drama', 'Period piece', 'Drama', 'Family Film']"
88609,/m/0m5s5,Star Trek IV: The Voyage Home,1986.0,133000000.0,119.0,['English Language'],['United States of America'],"['Time travel', 'Science Fiction', 'Family Film', 'Adventure', 'Comedy']"
846820,/m/03gn80,Look Who's Talking,1989.0,296999813.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Family Film', 'Comedy', 'Domestic Comedy']"
488556,/m/02gjz_,Dead Heat,1988.0,3588626.0,84.0,['English Language'],['United States of America'],"['Science Fiction', 'Horror', 'Action/Adventure', 'Comedy', 'Zombie Film', 'Black comedy', 'Action']"
5814848,/m/0f6t8x,Punks,2000.0,160083.0,104.0,['English Language'],['United States of America'],"['LGBT', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed']"
667368,/m/031778,Harry Potter and the Chamber of Secrets,2002.0,878979634.0,174.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Mystery', 'Fantasy', ""Children's Fantasy"", 'Family Film']"
29320113,/m/03vfz3,Event Horizon,1997.0,26673242.0,97.0,"['Latin Language', 'English Language']","['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Supernatural', 'Sci-Fi Horror', 'Mystery']"
7882235,/m/026hfdp,Smart People,2008.0,11839695.0,95.0,"['English Language', 'Spanish Language']",['United States of America'],"['Romantic comedy', 'Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']"
846828,/m/03gn8d,The Piano Teacher,2001.0,13897768.0,131.0,"['French Language', 'German Language']","['France', 'Austria', 'Germany']","['Music', 'Erotic Drama', 'Drama']"
1017650,/m/03zndp,Death Race 2000,1975.0,5000000.0,80.0,['English Language'],['United States of America'],"['Cult', 'Science Fiction', 'Indie', 'Sports', 'Action/Adventure', 'Satire', 'Action', 'Dystopia']"
13356795,/m/03c2r59,Puzzle,2006.0,1385630.0,91.0,['Korean Language'],['South Korea'],"['Thriller', 'Crime Fiction', 'World cinema', 'Psychological thriller', 'Action/Adventure', 'Mystery', 'Action']"
27538824,/m/09sjbw3,High School,2010.0,139034.0,99.0,['English Language'],['United States of America'],"['Stoner film', 'Comedy', 'Indie']"
246559,/m/01kp5s,Peggy Sue Got Married,1986.0,41382841.0,103.0,['English Language'],['United States of America'],"['Romantic comedy', 'Americana', 'Romantic fantasy', 'Fantasy', 'Comedy', 'Time travel', 'Fantasy Comedy', 'Romance Film']"
667371,/m/03177r,Harry Potter and the Prisoner of Azkaban,2004.0,796688549.0,141.0,['English Language'],"['United States of America', 'United Kingdom']","['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Mystery', 'Fantasy', ""Children's Fantasy"", 'Family Film']"
2887437,/m/08984j,Rocky Balboa,2006.0,155721132.0,100.0,"['English Language', 'Spanish Language']",['United States of America'],"['Sports', 'Romance Film', 'Action', 'Drama']"
2988222,/m/08h_w9,One Night at McCool's,2001.0,14473370.0,93.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Comedy', 'Black comedy']"
8549241,/m/0277j40,Get Shorty,1995.0,115101622.0,105.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Comedy']"
4744678,/m/0cl19v,Raising Victor Vargas,2002.0,2073984.0,88.0,"['English Language', 'Spanish Language']","['France', 'United States of America']","['Coming of age', 'Indie', 'Comedy-drama', 'Drama', 'Romantic drama', 'Romance Film']"
31777709,/m/0gtbg7x,Arbitrage,2012.0,17749000.0,100.0,['English Language'],"['United States of America', 'Poland']","['Thriller', 'Drama']"
26275052,/m/0b74kws,"Waiting for ""Superman""",2010.0,6426457.0,111.0,['English Language'],['United States of America'],"['Political cinema', 'Documentary']"
33424556,/m/0h97dns,Magic Tree House,2011.0,5747918.0,93.0,[],[],"['Family Film', 'Adventure', 'Animation']"
1635059,/m/05jf85,The Purple Rose of Cairo,1985.0,10631333.0,88.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Satire', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Romantic fantasy']"
5169883,/m/0d61ht,The Hard Way,1991.0,65595485.0,111.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']"
723582,/m/035t7n,The Story of Robin Hood and His Merrie Men,1952.0,2100000.0,84.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Costume drama', 'Action/Adventure', 'Drama', 'Family Film', 'Action']"
679577,/m/0328vs,Canadian Bacon,1995.0,178104.0,91.0,['English Language'],['United States of America'],"['Parody', 'Screwball comedy', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Action']"
3576873,/m/09mnhy,All Dogs Go to Heaven 2,1996.0,8620678.0,81.0,['English Language'],['United States of America'],"['Romantic comedy', 'Buddy film', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', 'Comedy', 'Animated Musical', 'Music', 'Romance Film', 'Family Film', 'Family-Oriented Adventure']"
13873910,/m/03clwh6,Virgin Snow,2007.0,1583867.0,102.0,"['Japanese Language', 'Korean Language', 'English Language']","['Japan', 'South Korea']","['Romantic drama', 'Romance Film', 'Japanese Movies']"
3408082,/m/099yhg,On Moonlight Bay,1951.0,2500000.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Musical']"
2130880,/m/06p52b,Striking Distance,1993.0,24107867.0,102.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Action Thrillers', 'Action', 'Crime Fiction']"
4616469,/m/0ccvq1,Julie,1956.0,1400000.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Film noir', 'Black-and-white']"
967174,/m/03v594,The Guardian,1990.0,17037887.0,92.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural']"
